index,used,title,author,publish_time,href,context,search
1,0,무례하지 않게 영어로 도움 청하는 방법 3가지 - 영어 이야기 #30,크리스,Jun 09. 2023,https://brunch.co.kr/@@bD3K/213,"카페 바리스타, 파티시에, 호텔 하우스키핑, 타일, 단열재, 청소, 모바일 수리, 세일즈, 디지털 마케터, 홈페이지 디자이너,코딩과외, 영어 과외, 영어 통번역, 크로스핏 코치, 스포츠 영양 코치 등의 고객을 상대하는 다양한 서비스업 경험을 통해서 전...",코딩
2,0,스톡홀름엔 판테온을 닮은 건물이 있다,설나동,Jun 09. 2023,https://brunch.co.kr/@@fr3M/30,지난해부터 2025년까지 대대적인 리모델링 작업에 착수한 상태다. 물리적인 공간 업데이트는 물론 도서관 운영전략과소프트웨어에 대한 고민도 진행되고 있다. 리모델링 전체적인 방향은 이렇다. 도서관을 단지 책을 전시하는 곳에서 문학에 생명을...,소프트웨어
3,0,일 잘하는 원격근무 팀의 똑똑한 슬랙 활용법 - 리모트워크 운영 Tip,Flexwork,Jun 09. 2023,https://brunch.co.kr/@@dwSN/30,이메일보다는 슬랙과 같은 협업툴을 더 우선하여 활용하는 것이 편리합니다. 슬랙에서는 다양한 업무소프트웨어와를 연동할 수 있고 구성원들 간의 소통까지 가능하기 때문이죠. 깃랩의 리모트 워크 핸드북에서는 슬랙을 모든 팀 구성원을 위한 내부 전용...,소프트웨어
4,0,애플 비전 프로 - 20230609,mujinsoil,Jun 09. 2023,https://brunch.co.kr/@@6PiY/26,VR을 살짝 들거나 밑의 약간의 구멍으로 내려다보는 식으로 외부 시야를 확인한다 (VR 자체에 AR 기능이 들어가 있으나소프트웨어적인 부분도 불편하고 화질도 매우 나빠 사실 거의 사용하지 않는다) 사실상 가상공간과 현실이 분리되는 것이다. 하지만...,소프트웨어
5,0,Softwaredefined Vehicle / PBV - PBV #8 / Ghost in the shell,Utopian,Jun 09. 2023,https://brunch.co.kr/@@1SRt/33,소프트웨어로 하드웨어를 제어하고 관리하는 자동차를 의미한다 - 현대자동차 전통적인 하드웨어와소프트웨어로 나누는 기준에서 아이폰의 앱은 도라에몽의 뱃속과 같이 수많은 도구들을 담는 그릇이 되었습니다. 그 도구들을 예전에는 책상 위에...,소프트웨어
6,0,'모두를 위한 AI'와 '뤼튼 프롬프톤',뤼튼테크놀로지스,7시간전,https://brunch.co.kr/@@fmAd/29,조금 다른 느낌입니다. 기존 엔지니어가 원하는 결과물이나 서비스를 만들기 위해서는 컴퓨터 언어를 공부하고 직접코딩해야만 했습니다. 하지만 프롬프트 엔지니어는 체계적으로 질문을 잘하는 것만으로도 사용자가 원하는 결과물을 얻을 수 있도록 제품...,코딩
7,0,기술격차 해소를 위한 재교육: 리스킬링 - 직원의 경쟁력이 곧 기업의 경쟁력,사람인 HR연구소,7시간전,https://brunch.co.kr/@@fqmc/10,"전환하는 데 도움이 되는 7 억 달러의 ""Upskilling 2025"" 프로그램을 포함하여 몇 가지 이니셔티브를 시작했다. 아마존에는코딩, 데이터 중심 의사 결정(data-driven decision making) 및 머신러닝(machine learning)과 같은 주제로 2만 여 개의 코스를...",코딩
8,0,제조공장을 디지털 가상공간에 옮겨 생존하라! - 제조업의 DT도입 추세,LS ELECTRIC,46분전,https://brunch.co.kr/@@aSed/126,"많다. 데이터 레이크, 데이터 마트, 데이터 패브릭, 디지털 트윈 등등 생전 처음 보는 단어들이 상당이 자주 등장한다.소프트웨어사업을 중심으로 하는 IT기업들이나 소규모 스타트업의 경우 빠르게 새로운 4차 산업 기술을 적용하는 게 가능하지만...",소프트웨어
9,0,공간 컴퓨팅(Spatial Computing)이란?,김학용,8시간전,https://brunch.co.kr/@@2gvj/302,"다음과 같습니다: 하드웨어의 한계: 현재 세대의 공간 컴퓨팅 하드웨어는 여전히 상대적으로 비싸고 기능이 제한적입니다.소프트웨어개발: 공간 컴퓨팅 애플리케이션을 개발하는 것은 어려운 일이며, 이 분야의 숙련된 개발자가 부족합니다. 사용자 경험...",소프트웨어
10,0,2. 그래픽 앱이란 집을 짓기 위해 포크레인 준비하기 - 그래픽 라이브러리의 의미와 한계,MT,1시간전,https://brunch.co.kr/@@fqB6/2,"걸 볼 수 있어요. 사실 굳이 따지자면 그래픽 API와 그래픽 라이브러리는 의미가 달라요. API는소프트웨어가 상호작용하는 방식을 정의해서소프트웨어와 하드웨어 간에 의미를 전달하는 기술을 말하고, 라이브러리는 재사용 가능한 코드의 집합이니까요...",소프트웨어
11,0,"세상을 쿠팡하라, 쿠팡! - 쿠팡은 어떻게 최고의 기업이 되었나?",책인사,1시간전,https://brunch.co.kr/@@7SUi/604,"여지가 없습니다. 로켓배송 초창기에 회사에서, 캠프에서 자주 들리던 구호를 마지막으로 글을 마무리합니다. ""세상을 쿠팡하라, 쿠팡!"" (사진출처 : 쉽게 배우는소프트웨어공학 / 매일경제 2020.10.23 '안물안궁' 통계 해석은 장님 코끼리 만지기 중...",소프트웨어
12,0,"누군가에겐 성장이지만, 다른 이에겐 부담입니다 - 성장의 압박에 감당할 수 없는 부담을 느끼고 계신가요?",탈잉,4시간전,https://brunch.co.kr/@@cnMN/53,"많다는 데 있어요. 체력도 단련해야 하고, 직무영역의 스킬도 개선해야 하고, 업계 트렌드도 알아야 하며, 최근 힙하다는소프트웨어도 쓸 줄 알아야 하죠. 이때는 단기적으로라도 자신이 집중할 성장의 영역을 정의하고 작고 빠르게 실행할 수 있는 방법...",소프트웨어
13,0,판교 자가에 스타트업 경영하는 김 대표 7화 - 7화 - 헌다이카드 더 블랙팬서 에디션 빠이브,쿨캄준 CCJ,6시간전,https://brunch.co.kr/@@epBN/46,서울 소재 명문대 컴퓨터공학 전공을 한 게 아니라고 생각한다. 말이 좋아 회사의 성장을 다각도로 고민하는 것이지 결국소프트웨어의 틀을 짜고 거기에 코드를 집어넣는 등의 전문 기술을 사용하는 업무가 더 고귀하지 않나 생각한다. 거기에 반팔티에...,소프트웨어
14,0,궁극의 슈퍼 투어러 애스턴마틴 DB12는 어떤 차?,오토브런치,6시간전,https://brunch.co.kr/@@cwOA/3226,"애플 카플레이와 안드로이드 오토 등 무선 스마트폰 미러링, 온라인 연결 및 3D 매핑이 가능한 내비게이션을 지원하며,소프트웨어업데이트 역시 무선으로 제공된다. 애스턴마틴은 오는 3분기 중으로 DB12의 본격적인 판매에 돌입할 계획이다. 가격 정보...",소프트웨어
15,0,"'계기판 먹통?'…기아 레이, 셀토스, 스포티지 리콜",오토이슈,6시간전,https://brunch.co.kr/@@eV04/279,"4,412대에서 제작결함이 발견되어 자발적으로 리콜을 실시한다고 밝혔습니다. 기아 레이 등 6개 차종 4만8,025대는 계기판소프트웨어설정 오류로 화면이 표시되지 않아 안전에 지장을 줄 가능성이 확인되어 13일부터 시정조치에 들어갑니다. 폭스바겐 ID...",소프트웨어
16,0,부자가 되려면 이 3가지 시스템 사업을 해라. - 부의 추월 차선 참조,책치남,6시간전,https://brunch.co.kr/@@bUfC/235,"당신이 그렇게도 소망하는 건물주는 들어가지 않습니다. 그 이유는 결론 부분에서 이야기하도록 하겠습니다. 1. 컴퓨터/소프트웨어시스템 컴퓨터는 놀라운 발명품이자 돈이 열리는 나무로 자라기 좋은 튼튼한 씨앗이다. 인터넷은 하루 24시간, 일주일에...",소프트웨어
17,0,"""하이브리드 추가"" 팰리세이드 풀체인지 출시 예고",오토버프,7시간전,https://brunch.co.kr/@@a950/841,"가솔린 터보 엔진 탑재 가능성도 제기된다. 현행 주력 파워트레인인 2.2리터 디젤 모델은 단종될 전망이다. 또한 차량소프트웨어도 대대적으로 업그레이드된다. 현대자동차 최신 ccNC 기반 무선(OTA)소프트웨어업데이트, 비디오 스트리밍과 함께 레벨 3...",소프트웨어
