index,used,title,author,publish_time,href,context,search
26,0,세일즈포스 IPO 20년,CapitalEDGE,Jun 25. 2024,https://brunch.co.kr/@@aEtp/89,"2004년 6월, 세일즈포스의 상장 20년 전, 한소프트웨어회사가 뉴욕 증시 상장에 성공하였습니다. 닷컴 버블 붕괴 이후 오랜만에 등장한 대형 IPO였죠. 1,500억 원에 가까운 자금을 조달하며 1조 원 이상의 기업가치도 인정받았습니다. 바로 현재 300조...",소프트웨어
27,0,임무 완료. 곧 전원이 꺼집니다.,사월,Jun 25. 2024,https://brunch.co.kr/@@eQGk/9,위해 탐사선의 전력을 소모하는 불필요한 장치들은 꺼버렸다. 편도 22시간이 걸리는 데이터 전송을 기다려 가며 탐사선의소프트웨어를 업데이트했다. 그럼에도 기어코 전원은 끊어지고 말 것이다. 하지만 언젠가 지성을 가진 외계인이 골든 레코드를 읽을...,소프트웨어
28,0,앱 개발 시작합니다,키듯,Jun 25. 2024,https://brunch.co.kr/@@dMtc/42,"필수. 누군가는 맡아야 하는 역할들을 분배하기 시작했다. ""한 명 더 서버 하실 분??"" 공채가 이런 걸 줄 몰랐다. 그래도개발자라는 직책으로 취업했는데, 자기가 뭘 개발할지 입사를 하고 나서야 알게 될 줄이야. 게다가 그게 고작 먼저 손드는 걸 줄은...",개발자
29,0,"독서 모임계의 클래식, 트레바리",박여름,Jun 25. 2024,https://brunch.co.kr/@@gJdz/4,"어느 정도 충족 되기도 했고 발제문에 대해 토론하며 다양한 의견을 듣는 재미가 쏠쏠했다. 여러 계열의 회사원, 변호사,개발자등 주변에서 쉽게 접할 수 없던 직업을 가진 모임원들은 각자의 인생과 가치관을 바탕으로 흥미로운 의견들을 제시했다...",개발자
30,0,나다움으로 브랜드 위기를 극복한 MUJI | 일본 도쿄,Harper,Jun 25. 2024,https://brunch.co.kr/@@17BS/92,"실적이 부진해진 무지는 제품부터 수정합니다. 원래 무지의 제품 컨셉은 자연의 색과 천연 소재였어요. 당시 상품개발자는 모노톤만 있으니 심심하다는 요구에, 다채로운 색상의 상품이 실적 회복의 돌파구가 되지 않을까 생각하며 화려한 상품을 만들기...",개발자
31,0,신데렐라 판타지를 농담으로,고은별,Jun 25. 2024,https://brunch.co.kr/@@9BtQ/27,"숨 막히는 집에서 뛰쳐나와 자수성가를 꿈꾸는 인물이다. 그리고 이 현실의 왕자님은 현대에 자수성가할 수 있는 직업은개발자뿐이라는 걸 ‘하버드’를 나왔기 때문에 알 수 있었는데, 자신이 성공한 이유는 순전히 자기가 노력한 덕분이라고 생각한다...",개발자
32,0,고금리에주택기존소유자‘유지’ 매입 매각동시위축장기정체,김종찬,Jun 25. 2024,https://brunch.co.kr/@@brWP/1338,"할 수 있었기에 가격을 인하할 필요 없이 그들의 집을 더 저렴하게 만들 수 있었다”며 ‘단기적 조치’로 진단했다. 주택개발자들은 일반적으로 금리가 상승할 때 어려움을 겪는데, 높은 차입 비용이 구매자를 이탈시키는 동시에 건설 비용을 증가시키기...",개발자
33,0,대형언어모델의 논리적 사고력을 강화하는 CoT 기법,류한석,Jun 25. 2024,https://brunch.co.kr/@@gnO4/92,간주되기 어렵습니다. 2. AI의 행위에 대한 책임 AI의 행위에 대한 책임은 다음과 같은 주체들이 논의될 수 있습니다: -개발자및 설계자: AI를 설계하고 프로그래밍한 사람들이 AI의 행위에 대한 일차적인 책임을 집니다. 이들은 AI가 어떻게 작동하고...,개발자
34,0,"미국 4년 차개발자, 팀원들에게 받은 성과 피드백",밍풀,Jun 25. 2024,https://brunch.co.kr/@@fIq1/84,"매년 5월에서 6월 사이, 일 년 중 두 번 있는 성과 피드백(performance feedback) 기간이다. 4월에 한 달간의 휴가를 갔다 온 뒤, 온콜이 끝나자마자 다른 팀원들들이 부탁한 퍼포먼스 리뷰도 해 주고 나도 나와 가깝게 일한 몇몇 분들께 부탁을 했다...",개발자
35,0,Figma에서 Creatie AI로 넘어가게 되는 이유,Mobiinside,Jun 25. 2024,https://brunch.co.kr/@@zIH/5994,"AI 기능들을 추가로 제공합니다. 크리에이티는 프로토타입 기능을 활용하여 화면 플로우를 생성하고 실행할 수 있으며,개발자모드를 통해 디자인된 화면의 코드를 확인하고 세부 조정할 수 있습니다. 이는 대부분 피그마에서도 제공되는 기능들입니다...",개발자
36,0,누렁이와 나만 아는 비밀,박은실,Jun 25. 2024,https://brunch.co.kr/@@8goI/121,우리나라에서도 거액을 내건 공모전이 열렸다고 한다. 소설에 AI가 손을 댔으니 수필도 그에게 점령당하게 될까. 인공지능개발자가 무수히 많은 자료와 정보를 수집한 데이터를 저장하고 전달하면 지극히 개인적이고 인간적인 한 편의 수필을 완성할 수...,개발자
37,0,EU의 AI 규제 강화와 빅테크의 대응,신동형,Jun 25. 2024,https://brunch.co.kr/@@2N1T/147,AI 시스템'입니다. 주로 안전이 중요한 제품이나 서비스에 사용되는 AI가 여기에 해당되는데요. 고위험 AI 시스템의 제공자(개발자)는 아래와 같은 의무를 준수해야 합니다. 전 주기에 걸친 위험 관리 시스템 구축 데이터 품질 및 거버넌스 확보 기술문서...,개발자
38,0,24년 6월 25일 흠터레스팅 테크 뉴스,florent,Jun 25. 2024,https://brunch.co.kr/@@eDYE/198,"위반한다고 발표했으며, DMA 위반이 확정되면 전 세계 연간 매출의 10%까지의 벌금을 부과받을 수 있음 - 애플 앱 내에서개발자가 타 웹사이트로 리디렉션하거나 다른 배포 채널을 광고하는 것을 제한 및 제약 - 애플이 발표한 새로운 조건에서는 앱...",개발자
39,0,생활 속 UI/UX: 탑뷰 주차와 게임,진하린,Jun 25. 2024,https://brunch.co.kr/@@1UdC/17,"자취방의 크기도 ‘제곱미터’로 즉각 환산하기 어려운 것처럼 말이다. 게임을 플레이하는 유저일 뿐만 아니라 한때는 게임개발자였던 입장에서, 현실과 게임 속 시점의 괴리감을 떠올려보면 흥미롭다. GTA2는 현실과는 동떨어진 탑뷰 시점을 사용할 수...",개발자
40,0,생각의 조절,네오필리아노,Jun 25. 2024,https://brunch.co.kr/@@6rIt/752,같던 고민이 풀어지는 경험을 할 수 있다. 나라는 사람은 잘하던 못하던 어쩔 수 없는 프로그래머다. 아주 오래전 주니어 시절코딩을 많이 하던 그때 이런 경험들을 많이 했었다.코딩은 단순하게 정해 놓은 대로 타이핑을 쳐대는 것이 아니라 창의적인 것...,코딩
41,0,주입식 교육의 위력과 4차 산업혁명,희원이,Jun 25. 2024,https://brunch.co.kr/@@e6yP/680,"읽기, 40편의 연극 영화 뮤지컬 보기, 40번의 전시회 공연장 경기장 가기, 20번 사회 봉사하기 등등요. 좀 과한가요? (웃음)코딩, 수학, 통합과학, 영어, 제2외국어의 경우 자격증을 취득하거나 전국학력고사로 평가하고, 고1~고3 때까지 졸업 리포트...",코딩
42,0,인프라에 투자하는 시대에서의 보통 창업가의 마음가짐,이승훈 Hoon Lee,Jun 25. 2024,https://brunch.co.kr/@@2weV/515,"우리 회사는 유저에 대한 충분한 데이터를 확보하고 있는가?'가 매우 중요하다고 생각한다. AI 기술을 잘 활용하기 위해서는코딩을 잘하는 것이 아닌, AI 가 러닝할 수 있는 충분한 데이터를 가지고 있느냐가 핵심이기 때문이다. 그런데 회사가 유저 관련...",코딩
43,0,Staff J's Note IX,Staff J,Jun 25. 2024,https://brunch.co.kr/@@eXwV/189,"1. 그 때 그 시절의 컴퓨터 수업 90년대 초반에 친구따라 컴퓨터 학원에 갔습니다. 지금은코딩수업이라고 해서 로보트도 연결해서 가지고 놀고 하던데, 제가 배울 때는 가자마자 GW-BASIC의 print 명령어를 이용해 타자 연습을 하고, 모형자를 가지고...",코딩
44,0,알다 앱 디자인 리뉴얼 이야기 (2),김태길,Jun 24. 2024,https://brunch.co.kr/@@eaQ7/18,리뉴얼 1편을 확인해 주세요! 알다 디자인 시스템 3.0 서비스를 운영하다 보면 새로운 UI와 정책들이 생겨납니다. 이때프론트엔드와의 논의 없이 일단 급하게 만드는 것에 집중하다보면 점점 레거시가 되기 시작하죠. 레거시를 없게 만드는 건 불가능...,프론트엔드
45,0,"""SUV 단돈 3천?"" 차기 패밀리카 후보로 딱",오토카뉴스,Jun 24. 2024,https://brunch.co.kr/@@gCxJ/168,"지난 2022년 선보인 올리 콘셉트의 스타일 언어 요소를 통합했습니다. 블랭크 오프 셰브론 패턴의 그릴, 블러프프론트엔드, 새로운 시트로엥 배지 등을 해당 콘셉트카에서 차용했습니다. 후면부는 시트로엥 슈퍼미니와 상당히 유사하나 범퍼와 리어...",프론트엔드
46,0,애자일 사상을 바탕으로 협업하기,그로스토리 Growth Story,Jun 24. 2024,https://brunch.co.kr/@@d7Kk/11,"지표의 성장에 어떤 식으로 기여하게 되는지 논리적으로 풀어낼 수 있어야 한다. 애자일 프로젝트 방법론 애자일(Agile)소프트웨어개발 선언의 핵심 사상 포괄적인 문서도 중요하지만, 작동하는소프트웨어가 더 가치 있다. 계획에 따르는 것도 중요...",소프트웨어
47,0,Prolog,그네랑,Jun 24. 2024,https://brunch.co.kr/@@gjUX/50,나는 현재 영국의 초등학교에서 보조 교사로 일하고 있다.SoftwareEngineer로 시작한 저의 Career는 영국에서 홀로 육아를 하며 직장 선택의 기준이 많이 바뀌었다. 나의 career 발전과 Finance 이라는 이상적인 목적에서 좀 더 생계형 목적으로...,소프트웨어
48,0,아버님께,제일제문소,Jun 24. 2024,https://brunch.co.kr/@@36ys/66,다르다. 자주 아빠를 형용하는 표현은 “아빠 왜 저래?” 하지만 그럼에도 나는 아빠를 많이 닮았다. 하드웨어도 그렇고소프트웨어도 그렇다. 엄마적인 면모가 튀어나오는 것은 여자로서 나이가 들면서 보이는 것이 많고 OS가 그냥 아빠다. 얼굴도 크고...,소프트웨어
49,0,미래 세상에서 유행하는 여러 가지 물건을 파는 상점,김뭉치,Jun 24. 2024,https://brunch.co.kr/@@4Wjo/1433,비약적인 발전 덕분입니다. 저자는 “스마트폰 같은 기계가 세상을 바꾸는 일은 그저 프로그래머가 열심히 스마트폰소프트웨어를 개발하거나 반도체 기술자만 애를 써서 일어날 수 있는 변화가 아니”라 배터리 기술의 비약적인 발전이 뒷받침되었기 때문...,소프트웨어
50,0,7. 투자받지 못한 스타트업의 변명,임성대,Jun 24. 2024,https://brunch.co.kr/@@gXbc/8,제조방식을 기반으로 한 모빌리티 하드웨어를 만들었다. 그 과정에서 공통적인 피드백을 받게 된다. 모빌리티 서비스는소프트웨어개발 전문기업들이 하는 영역이기에 에코브의 비즈니스 모델에 모빌리티 서비스를 포함시켜야 큰돈을 벌 수 있다는 조언을...,소프트웨어
51,0,"""국내 최초"" 제네시스 차량 ‘돌비 애트모스’ 지원",오토카뉴스,Jun 24. 2024,https://brunch.co.kr/@@gCxJ/169,"넘치는 사운드를 즐길 수 있습니다. 제네시스는 GV70을 시작으로 추후 2024년형 G80, GV80, GV80쿠페 모델에서도 무선소프트웨어업데이트(OTA)를 통해 해당 OTT 서비스에 돌비 애트모스를 지원할 예정입니다. 제네시스 GV70 /출처-Dolby Laboratories...",소프트웨어
52,0,단돈 '1억' 끝판왕 SUV 등장에 강남 아빠들 줄섰죠,이콘밍글,Jun 24. 2024,https://brunch.co.kr/@@gdU8/137,최대 20가지 방향으로 조정할 수 있는 신규 시트가 장착된다. 레인지로버 벨라/출처-랜드로버 신형 레인지로버 벨라에는소프트웨어무선 업데이트(SOTA) 기능도 적용돼 주요 전자 제어 장치(ECU)의 80%를 무선으로 업데이트할 수 있다. 이는 피비 프로...,소프트웨어
53,0,미술직업의세계 9. 패키지 디자이너,아트포올,Jun 24. 2024,https://brunch.co.kr/@@4oYf/32,"추측하고 있는데요. 패키지 디자이너를 지망하는 분들은 그래픽 디자인이나 산업디자인 분야를 전공하며 기본적인 디자인소프트웨어(포토샵, 일러스트, 인디자인) 및 3D 모델링소프트웨어(오토캐드, 스케치업) 등에 능숙해지도록 숙련하는 것이 중요...",소프트웨어
54,0,"본격 경쟁이 시작되는 온디바이스AI, 최근 움직임은?",TEN,Jun 24. 2024,https://brunch.co.kr/@@fJfb/48,"기능도 강화되었습니다. 그러니까, 키보드 자판을 두들기지 않고 말로 AI를 이용할 수 있게 되는데요. :D 텐서RT-LLM소프트웨어및 엔비디아 RTX GPU 성능을 활용하여 RTX 기반 PC에서 생성 AI를 로컬로 실행할 수 있다는 점도 챗RTX의 매력인데요. 개인...",소프트웨어
55,0,라인업의 일원이 되어 돌아온 Q8 e-tron 콰트로,풀드로틀 이동희 Ayrton,Jun 24. 2024,https://brunch.co.kr/@@cyum/140,"좋네요. 여하튼, 페이스리프트를 하며 배터리 에너지 밀도를 키우고 뒤쪽 모터를 바꾸는 등 하드웨어 변화와 함께소프트웨어적으로도 달라져 주행가능거리가 늘었습니다. 기본형인 50이 복합기준 298km, 55가 368km입니다. 쿠페인 스포트백은 351km고요...",소프트웨어
56,0,"""가격 올렸지만 괜찮아"" 현대차 2025 그랜저",autobuff,Jun 24. 2024,https://brunch.co.kr/@@a950/1612,전방 카메라 영역 확대 및 조향 제어 로직을 보강해 기존 대비 차로 중앙 유지 성능을 높여 차량 안전성을 높였다. 무선소프트웨어업데이트 강화 그랜저를 시작으로 확대 적용되기 시작한 무선소프트웨어업데이트 적용 범위도 확대됐다. 업데이트 적용...,소프트웨어
57,0,[서평] 거울들,까막새,Jun 24. 2024,https://brunch.co.kr/@@4wC3/125,"사건 사고는 어떤 일이 등장할까? -대한민국 산유국으로 첫걸음을 떼다 -의료 붕괴로 백성들의 분노가 하늘을 찔렀다 -일본에소프트웨어주권을 빼앗겼다 궁금하다. 역사는 승자의 기록이다. 그리고 살아남은 자의 기록이다. 어쩌면, 인구소멸의 위기 속...",소프트웨어
58,0,인공지능 채용이 활발한 분야와 연봉은 어느 정도 일까?,키르히아이스,Jun 24. 2024,https://brunch.co.kr/@@5qqM/313,가장 높았다는 것이다. 선뜻 납득이 안되는데 금융분야에 로봇을 쓰나? 흔히 RPA로 불리는 이것은 물리적인 로봇이 아니라소프트웨어봇을 말하는 것이다. 챗봇이 상담을 자동화했듯이 RPA는 금융분야의 대량 반복업무를 자동화한다. 예를 들면 계좌개설...,소프트웨어
59,0,Weekly news on LLM - 6월 셋째주,김준석,Jun 24. 2024,https://brunch.co.kr/@@gC6r/21,오픈AI가 엔터프라이즈 검색 및 분석 스타트업 록셋(Rockset)을 인수했다고 21일(현지시간) 밝혔다. 이번 인수는 오픈AI소프트웨어를 내부 데이터에 연결해 사용하는 고객들을 지원하는데 초점이 맞춰져 있다. 구체적인 인수 조건은 공개되지 않았다...,소프트웨어
60,0,결국 사람이 개발한다,럭바라,Jun 24. 2024,https://brunch.co.kr/@@8h08/251,"소프트웨어가 제품이 되기까지는 여러 요소들이 필요합니다. 인간이 배제되어 있는 상황에서는 어떤 산출물도 효과적으로 생성되기 어렵습니다. 또한,소프트웨어개발은 위험성이 큰 작업입니다. 따라서 위험성을 줄이기 위한 접근 방법도 필요하고 가장...",소프트웨어
61,0,14. 논문작성 8주 차: 문서분석연구의 방법론 쓰기,정인성교수,Jun 24. 2024,https://brunch.co.kr/@@g8Xd/37,and replicability)이다. 예시를 보자. 예시 1: A review protocol was designed as a codebook in MAXQDA (분석소프트웨어) by the three researchers. The codebook was developed based on findings from the previous review studies and the initial...,소프트웨어
62,0,게임 튜토리얼 만들기,취한하늘,Jun 24. 2024,https://brunch.co.kr/@@bFXF/599,"안내서와 같은 것이다. 휴대폰이나 냉장고를 사면 받게 되는 제품 소개서와 같은 것으로 생각할 수도 있을 것이다. 각종소프트웨어에는 설명서가 있다. 간단한 프로그램이면 설명서가 필요 없을 수도 있지만, 여러 가지 기능을 포함하고 있는소프트웨어...",소프트웨어
63,0,Intel의 AI 시대 도전과 전략,신동형,Jun 24. 2024,https://brunch.co.kr/@@2N1T/145,"AI 작업을 빠르게 처리할 수 있게 해주며, 실시간 AI 응용 프로그램 실행을 가능하게 합니다.소프트웨어호환성: x86 아키텍처 기반으로 기존소프트웨어와의 호환성이 뛰어납니다. 이는 마치 새 집으로 이사할 때 기존의 모든 가구를 그대로 사용할 수...",소프트웨어
64,0,할 수 없었던 일,Kant,Jun 24. 2024,https://brunch.co.kr/@@8pbf/149,"부서가 데이터 부서여서 코딩을 배우면 좋겠다 싶었다. 일을 하며 만난 업체도 AI 업체고, 코딩학원까지 생기고, 모두가개발자가 되면 돈을 잘 번다고 해서 행렬에 동참해야 될 것 같은 기분이 들기도 했다. 처음 배운 건 파이썬이었다. 주말에 서울에...",개발자
65,0,개발은 얼마나 걸릴까요?,안필수연구소,Jun 24. 2024,https://brunch.co.kr/@@4sz/52,"회의가 종종있다 그렇다. 불편한 회의다. 용산에서 가격을 흥정하는 듯한 밀당이 오고가기도 한다. 개인차가 있지만, 대부분개발자들은 보수적으로 일정은 산출한다. 그 일정을 지켜야 하는 책임감과 개발이라는 기본적인 불확실성이 큰 과업을 예측...",개발자
66,0,생성형 AI에 너무 의존하면 인간은 바보가 될까?,최재철,Jun 24. 2024,https://brunch.co.kr/@@gDYF/43,"ChatGPT 를 활용하면 프로그래밍 언어나 알고리즘 등의 지식이나 스킬이 없는 사람, 곧개발자가 아닌 일반인도 코딩이 가능합니다. 하지만 지금까지 제가 대학생들에게 코딩을 알려준 결과는 코딩에 능숙한 학생은 생성 AI를 활용하여 효율적으로 작업을...",개발자
