index,used,title,author,publish_time,href,context,search
653,0,"넓고 깊게, 깊고 넓게 - Generalist && Specialist",youngstone,Apr 11. 2023,https://brunch.co.kr/@@2c66/288,"연결해 주는 마이크로서비스를 설계, 개발, 배포, 운영, 모니터링하는 일을 하고 있습니다. Javascript 언어 자체는프런트엔드를 같이 겸했던지라 어려운 것이 없었지만 Nodejs에서 제공하는 API는 Java, Golang과 같은 언어와는 또 태생이 다른 굉장히...",프론트엔드
654,0,"현대차 2023 파비스 계약 개시, 무엇이 바뀌었을까""",현대자동차,Apr 11. 2023,https://brunch.co.kr/@@bQOC/319,"기존 벌브 타입 테일램프를 LED 타입으로 변경했으며, 방향지시등은 순차 점등 방식을 사용해 고급감을 더했습니다.프런트엔드아웃마커 램프 역시 기존 벌브 타입에서 LED 타입으로 변경됐습니다. LED 램프로 교체된 덕분에 램프 수명은 약 300...",프론트엔드
655,0,프러덕트 매니저가 되기 위한 단계별 가이드 - The Product Manager Learning Path,루피,Apr 10. 2023,https://brunch.co.kr/@@feyX/5,"매니저가 숙지해야 할 5가지 영역이 있습니다. (Web) 테크놀로지: 인터넷 구조/HTTP, 애플리케이션 아키텍처, 프런트 엔드/백엔드스택, 개발 프로세스.이를 VR, ML, 네이티브 애플리케이션 등 제품과 관련된 각 테크놀로지로 대체하십시오. 디자인...",백엔드
656,0,테킷 앱스쿨 3기 : iOS 과정을 준비하며,멋쟁이사자처럼,Apr 10. 2023,https://brunch.co.kr/@@2YH6/77,"코더, 프로그래머, 개발자의 한 줄로 요약하자면, [코더] :코딩을 하는 사람, 웹 페이지를 만들거나 기능을 구현하는 사람...하면서 프로그램을 만드는 사람으로, 코드 작성,테스트, 개발 지원 등을 합니다. [개발자(Developer)] : 프로그래머보다 더...",코딩테스트
657,0,AI가 대체할 가능성 높은 10가지 역할,도안구의 테크수다,Apr 10. 2023,https://brunch.co.kr/@@4dn/80,"Apprentice Bard' with employees (cnbc.com) ChatGPT를테스트한 Amazon 직원들은 고객 지원 질문에 ""매우 잘"" 답변하고, 교육...ChatGPT 사용자들은 봇이 잘못된 정보를 생성하고,코딩문제에 대한 잘못된 답을 내며, 기본적인 수학에서 오류를 일으킬...",코딩테스트
658,0,[4월 1주차]개발자들이 많이 읽은 10개 아티클,oneoneone,Apr 10. 2023,https://brunch.co.kr/@@d8Sv/23,"사용 가능하며, 코드를 적으면 알아서 작성해주고 우클릭으로 기능을 확인하거나 리팩토링, 유니테스트도 가능하다. 한국어로도 대답하며, 편리하게코딩을 할 수 있다. https://oneoneone.kr/content/68959195 04. (해외) Chrome 112의 새로운 기능...",코딩테스트
659,0,정답은 우리 안에 있었다.,도다마인드 팀 블로그,Apr 10. 2023,https://brunch.co.kr/@@cqoe/132,"있던 UX/UX를 전부 뜯어고치는 대공사가 필요하다는 것을 알게 되었다. 우리 서비스는 처음에 심리테스트와 퀴즈 같은 인터랙티브(참여형) 콘텐츠를코딩없이 제작할 수 있다는 메시지를 통해 고객들에게 접근했고, 매출을 만들어냈다. 그 때도 다른 폼...",코딩테스트
660,0,전환율을 높이는 SaaS 콘텐츠 작성 체크리스트 8 - 꼭 잊지 마세요. 무엇보다 SaaS 전환은 호흡을 길게 봐야 합니다.,한나,Apr 10. 2023,https://brunch.co.kr/@@9lOG/62,것도 방법입니다. - 챗 GPT를 통한 글쓰기의 핵심은 반복적인 학습을 통해 초안을 뽑아내는 것 GPT '노코드 개발툴이프론트엔드개발자에게 어떤 혜택을 주는지 개발공수 측면에서 알려줘'라고 검색을 해보면 이 내용에 대한 초안을 작성해 주는데요...,프론트엔드
661,0,4월 둘째 주 일기 - 봄이 좋긴 좋다 / 마음 고쳐먹기 / 단위 테스트 스터디,귤씨,Apr 09. 2023,https://brunch.co.kr/@@eWjV/23,"책에서는 .NET에서 사용하는 xUnit 프레임워크를 사용했는데 스터디원들과 얘기해 본 결과 프론트 쪽은 Jest / Vitest 를,백엔드쪽은 JUnit / Kotest 정도를 사용하는 것 같았다. 테스트 간 테스트 픽스쳐 재사용 시에는 생성자 사용보다는 비공개...",백엔드
662,0,chatGPT - 어디로 가고 있는가?,소프트웨어 엔지니어,Apr 09. 2023,https://brunch.co.kr/@@BIa/19,생각하고 쓰지 않는다는 것 결론. chatGPT로코딩을 얼마든지 할 수 있다는 걸 요새 몸소 느꼈다. 이제는 입사할 때코딩테스트보다는 왜 이 프로그래밍이 필요한지 어떻게 구현할지 그리고 마지막으로 정말 사람들에게 필요한지? 생각하며 일하자 지식...,코딩테스트
